ID,m/z
10893,619.87061
10896,620.32819
10897,620.36908
10898,620.43433
10901,621.0166
10903,621.21552
10904,621.30347
10905,621.30365
10909,621.84094
10913,622.36261
10914,622.36298
10916,622.40662
10919,623.25299
10921,623.30951
10922,623.30969
10923,623.30969
10927,624.23303
10928,624.29956
10929,624.31757
10930,624.33527
10938,625.13922
10940,625.26459
10941,625.28448
10943,625.32544
10944,625.3255
10950,626.315
10959,628.26434
10960,628.38348
10961,628.38373
10966,630.23999
10967,630.24023
10973,630.38989
10974,630.68292
10976,630.724
10981,631.35266
10982,631.41199
10983,632.28961
10984,632.29034
10986,632.38385
10989,632.7417
10992,632.81744
10997,633.36884
10998,633.36896
10999,633.37628
11001,633.37659
11002,634.45129
11006,635.35394
11009,635.38428
11013,636.14423
11015,636.3913
11019,636.79791
11025,638.33704
11035,641.32306
11036,641.88123
11037,641.88171
11038,642.19965
11041,642.27466
11047,643.29425
11050,644.26996
11051,644.31329
11052,644.31354
11053,644.34393
11054,644.34399
11055,644.3598
11059,645.06195
11060,645.06201
11068,646.35742
11070,646.81348
11075,647.35565
11077,647.35596
11084,648.38043
11085,648.38068
11086,648.3808
11091,649.37213
11095,650.26575
11096,650.26599
11097,650.2785
11099,650.36096
11100,650.39673
11101,650.39703
11106,651.2829
11116,652.41101
11119,653.33344
11120,653.42706
11122,654.44263
11123,654.46265
11124,655.27551
11125,655.31653
11126,655.37988
11127,655.38031
11128,656.26038
11131,656.31226
11141,658.47382
11144,659.27063
11145,659.27179
11146,659.27179
11147,659.27191
11148,659.27191
11150,659.35663
11152,659.69281
11156,660.29999
11162,661.3717
11163,661.37195
11164,661.37207
11169,662.36084
11173,663.32013
11174,663.89478
11175,663.89539
11177,664.3075
11178,664.30786
11182,664.46289
11185,665.74414
11188,666.35181
11190,666.38898
11197,668.33405
11198,668.33783
11209,672.40771
11210,672.40784
11215,673.3269
11216,673.33508
11217,674.38837
11222,675.35205
11223,675.37769
11224,675.43945
11225,675.67712
11227,676.29785
11228,676.29791
11229,676.41119
11234,677.32465
11236,677.3667
11237,677.36676
11238,677.36731
11240,677.39594
11241,677.39594
11248,679.41107
11253,680.75195
11257,681.25348
11258,681.25354
11259,681.25397
11262,682.29218
11263,682.31586
11264,682.33398
11265,682.33405
11267,682.38812
11274,684.2865
11275,684.2865
11278,685.31964
11279,685.90607
11280,685.91046
11283,688.49084
11288,689.56036
11295,692.4043
11296,692.40442
11297,692.40454
11303,694.22675
11305,694.42133
11306,694.42163
11309,695.09454
11310,695.3075
11312,695.42871
11315,696.2428
11316,696.24304
11317,696.2431
11318,696.32996
11320,696.41711
11322,696.43939
11323,697.26154
11324,697.35956
11325,697.45062
11326,698.25934
11327,698.33832
11329,698.46973
11333,699.40723
11339,701.31842
11340,701.31848
11347,702.49988
11349,702.86749
11353,703.57288
11354,703.57288
11355,703.57672
11364,706.38763
11367,707.33624
11370,707.9212
11371,707.9212
11372,708.4884
11377,709.35205
11378,709.35706
11381,710.10114
11394,713.84418
11395,714.0296
11397,714.23352
11398,714.34436
11403,716.43286
11404,716.43286
11407,718.34613
11411,719.40656
11412,719.46521
11414,720.43695
11417,721.41852
11424,723.43469
11426,724.34003
11430,724.77893
11432,724.86279
11435,725.5556
11437,727.84241
11439,728.42523
11440,729.5896
11441,729.5899
11442,729.9325
11443,729.93268
11444,730.31158
11445,730.53961
11448,732.552
11457,736.43262
11464,738.34003
11465,738.44519
11466,738.44556
11468,739.45459
11470,740.27087
11471,740.27148
11472,740.46222
11476,741.38507
11477,741.47986
11478,742.31464
11479,742.49622
11481,743.43231
11483,744.55212
11488,746.52734
11493,749.35992
11497,751.37067
11500,751.94855
11501,752.51526
11503,754.12866
11513,758.56104
11514,758.56598
11515,758.5661
11516,758.57074
11517,759.36029
11518,759.36041
11519,759.50482
11521,760.46265
11522,760.46295
11526,761.36353
11530,763.3598
11531,763.4306
11532,763.48956
11533,764.46149
11540,768.47076
11542,768.59015
11543,768.59033
11548,770.53107
11551,770.92065
11552,770.96515
11553,771.33276
11555,773.95972
11560,777.37598
11562,778.21552
11563,779.435
11565,780.45892
11569,781.34277
11570,781.35724
11572,782.28052
11573,782.37946
11574,782.4726
11575,782.4729
11576,782.56927
11577,782.56934
11578,782.56934
11579,782.56934
11583,783.48004
11586,784.49036
11590,785.50616
11591,785.59064
11592,786.51978
11598,788.354
11599,788.61615
11602,790.55194
11605,792.58844
11606,792.5885
11608,794.44531
11610,794.60278
11611,794.60291
11615,796.63727
11617,798.15735
11620,799.57178
11628,804.48248
11629,804.48743
11630,804.48779
11634,806.56757
11635,806.56769
11636,806.56775
11639,807.51984
11640,807.57513
11641,808.02063
11642,808.49066
11651,812.8291
11653,813.5498
11654,813.68103
11659,817.58063
11660,817.58099
11662,818.60504
11663,818.60559
11669,822.44104
11670,824.48566
11671,826.49823
11672,826.4986
11674,827.39569
11675,827.50732
11677,828.51385
11681,829.36548
11682,829.53076
11683,830.54633
11685,830.56757
11686,830.57593
11691,834.57928
11692,834.60052
11693,834.60779
11694,834.88794
11695,835.39496
11697,835.53021
11698,835.5343
11702,839.56293
11710,846.38129
11711,846.44312
11715,848.88562
11716,849.66528
11717,851.39813
11718,851.42255
11719,851.54059
11721,852.96924
11722,852.97504
11727,857.48126
11730,863.42737
11731,866.96497
11733,868.51086
11734,870.28064
11735,870.40741
11737,870.52844
11740,872.54187
11741,873.55591
11746,874.44495
11747,874.5733
11749,877.40698
11750,878.60461
11751,880.50293
11753,881.44427
11754,884.40601
11760,891.41888
11768,899.63361
11771,906.57019
11775,908.40942
11776,912.53363
11779,915.62579
11782,917.59357
11784,918.59552
11785,921.61359
11788,923.56
11790,927.5929
11792,931.62384
11793,931.6239
11794,931.62421
11795,931.62427
11797,934.62457
11799,938.46832
11802,939.57666
11807,945.01392
11809,945.64038
11812,948.65424
11813,949.57642
11816,953.60553
11818,954.46301
11820,956.56592
11824,961.57996
11825,961.69299
11826,962.62598
11828,963.59814
11830,965.61432
11832,970.51947
11833,973.54559
11843,981.60303
11844,981.60944
11847,984.4978
11852,987.50616
11853,987.54327
11855,987.63916
11857,988.5293
11861,991.66846
11862,991.66864
11865,995.35663
11866,995.35815
11867,995.56769
11868,995.56787
11869,997.58179
11871,999.38965
11873,999.60138
11874,999.6015
11875,999.60168
11876,1000.59106
11877,1001.65668
11883,1005.51691
11886,1006.40186
11889,1011.35522
11890,1013.57825
11892,1013.65314
11896,1015.66888
11897,1015.66895
11898,1015.74683
11900,1017.68243
11901,1017.69012
11908,1023.52734
11911,1025.65637
11914,1027.5603
11915,1027.56042
11921,1031.58569
11922,1031.58643
11923,1031.59412
11924,1031.60254
11931,1039.66895
11932,1039.66895
11937,1041.6825
11942,1043.70337
11943,1044.58228
11945,1044.58289
11947,1048.61218
11948,1048.61243
11952,1053.51587
11954,1053.71985
11964,1062.62244
11965,1063.67334
11966,1063.67346
11967,1065.68335
11968,1065.68481
11974,1070.54187
11977,1082.61597
11984,1087.66846
11985,1087.66846
11989,1091.70227
11999,1110.68445
12000,1111.66663
12001,1111.66687
12005,1135.66931
12006,1138.59729
12009,1150.68005
12012,1165.59131
12015,1174.92126
12016,1175.25574
12019,1184.58679
12021,1247.63501
12023,1298.24878
12024,1306.76099
12025,1487.00793
